id,name,position,team,now_cost,expected_points,total_points,minutes
172,Tom Watson,MID,Brighton,48,0.15,1,4
173,Mats Wieffer,MID,Brighton,49,3.55,1,45
175,Joe Knight,MID,Brighton,44,0.0,0,0
178,Danny Welbeck,FWD,Brighton,65,2.74,0,0
180,Stefanos Tzimas,FWD,Brighton,53,0.0,0,0
181,Charalampos Kostoulas,FWD,Brighton,48,1.12,1,19
182,James Trafford,GK,Man City,46,0.04,0,0
183,Max Weiß,GK,Burnley,43,0.03,0,0
185,Václav Hladký,GK,Burnley,39,0.0,0,0
186,Connor Roberts,DEF,Burnley,44,0.21,0,0
187,Kyle Walker,DEF,Burnley,44,2.33,2,76
188,Hannes Delcroix,DEF,Burnley,38,0.0,0,0
190,Hjalmar Ekdal,DEF,Burnley,39,3.1,4,90
191,Maxime Estève,DEF,Burnley,39,3.16,0,0
192,Quilindschy Hartman,DEF,Burnley,40,2.65,0,0
193,Bashir Humphreys,DEF,Burnley,39,0.08,0,0
194,Jordan Beyer,DEF,Burnley,40,0.0,0,0
195,Lucas Pires Silva,DEF,Burnley,38,0.07,2,90
197,Oliver Sonne,DEF,Burnley,38,0.15,1,13
198,Axel Tuanzebe,DEF,Burnley,39,0.0,0,0
199,Joe Worrall,DEF,Burnley,39,0.25,2,90
200,Jaidon Anthony,MID,Burnley,52,2.87,2,76
202,Jacob Bruun Larsen,MID,Burnley,53,2.32,3,65
203,Enock Agyei,MID,Burnley,47,0.0,0,0
205,Josh Cullen,MID,Burnley,50,3.0,2,90
206,Marcus Edwards,MID,Burnley,47,0.07,4,13
207,Hannibal Mejbri,MID,Burnley,48,0.0,0,0
209,Josh Laurent,MID,Burnley,48,1.74,4,90
210,Loum Tchaouna,MID,Burnley,49,2.26,1,24
213,Jaydon Banel,MID,Burnley,45,0.0,0,0
214,Mike Trésor Ndayishimiye,MID,Burnley,44,0.0,1,8
215,Zian Flemming,FWD,Burnley,53,2.88,1,64
216,Zeki Amdouni,FWD,Burnley,48,0.0,0,0
217,Lyle Foster,FWD,Burnley,50,0.0,0,0
218,Ashley Barnes,FWD,Burnley,43,0.04,0,0
220,Robert Lynch Sánchez,GK,Chelsea,49,3.0,4,90
221,Filip Jörgensen,GK,Chelsea,43,0.03,0,0
223,Gabriel Słonina,GK,Chelsea,39,0.0,0,0
224,Marc Cucurella Saseta,DEF,Chelsea,62,3.41,1,90
225,Reece James,DEF,Chelsea,56,3.33,7,90
226,Trevoh Chalobah,DEF,Chelsea,55,3.98,3,90
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0,0
228,Malo Gusto,DEF,Chelsea,50,2.42,-1,53
229,Benoît Badiashile Mukinayi,DEF,Chelsea,44,0.27,0,0
230,Wesley Fofana,DEF,Chelsea,44,3.15,1,90
232,Tosin Adarabioyo,DEF,Chelsea,41,0.71,0,0
233,Josh Acheampong,DEF,Chelsea,39,0.19,0,0
235,Cole Palmer,MID,Chelsea,104,4.67,5,79
236,Pedro Lomba Neto,MID,Chelsea,73,3.61,2,90
237,Enzo Fernández,MID,Chelsea,65,3.81,1,36
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,65,0.34,0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,61,0.86,0,0
241,Moisés Caicedo Corozo,MID,Chelsea,57,3.55,3,90
242,Kiernan Dewsbury-Hall,MID,Everton,51,0.0,0,0
243,Tyrique George,MID,Chelsea,48,0.0,0,0
244,Roméo Lavia,MID,Chelsea,49,0.0,0,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,0.74,0,11
247,Dário Luís Essugo,MID,Chelsea,43,0.0,0,0
249,João Pedro Junqueira de Jesus,FWD,Chelsea,72,3.87,6,90
250,Liam Delap,FWD,Chelsea,62,0.0,0,0
252,Marc Guiu Paz,FWD,Chelsea,42,1.59,0,0
253,Dean Henderson,GK,Crystal Palace,51,3.34,0,90
254,Walter Benítez,GK,Crystal Palace,40,0.03,0,0
255,Remi Matthews,GK,Crystal Palace,39,0.0,0,0
256,Daniel Muñoz Mejía,DEF,Crystal Palace,59,0.0,0,0
257,Maxence Lacroix,DEF,Crystal Palace,52,4.52,1,90
258,Tyrick Mitchell,DEF,Crystal Palace,50,3.91,0,90
259,Borna Sosa,DEF,Crystal Palace,48,0.26,1,25
260,Marc Guéhi,DEF,Crystal Palace,53,4.03,1,90
261,Chris Richards,DEF,Crystal Palace,46,4.4,2,90
262,Chadi Riad Dnanou,DEF,Crystal Palace,40,0.0,0,0
263,Nathaniel Clyne,DEF,Crystal Palace,38,3.54,1,64
265,Caleb Kporha,DEF,Crystal Palace,40,0.0,0,0
266,Eberechi Eze,MID,Arsenal,77,1.8,0,0
267,Ismaïla Sarr,MID,Crystal Palace,64,0.0,0,0
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0,0
269,Romain Esse,MID,Crystal Palace,47,0.3,0,0
270,Will Hughes,MID,Crystal Palace,47,2.55,1,45
271,Daichi Kamada,MID,Crystal Palace,50,0.0,0,0
272,Jefferson Lerma Solís,MID,Crystal Palace,49,0.95,1,45
273,Adam Wharton,MID,Crystal Palace,50,3.6,3,90
274,Asher Agbinone,MID,Crystal Palace,43,0.01,0,0
275,Naouirou Ahamada,MID,Crystal Palace,43,0.01,0,0
276,Justin Devenny,MID,Crystal Palace,43,0.9,6,13
281,Kaden Rodney,MID,Crystal Palace,44,0.01,0,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,78,4.23,2,76
284,Eddie Nketiah,FWD,Crystal Palace,54,3.52,2,76
286,Zach Marsh,FWD,Crystal Palace,45,0.02,0,0
287,Jordan Pickford,GK,Everton,55,2.85,2,90
288,Mark Travers,GK,Everton,43,0.03,0,0
289,Harry Tyrer,GK,Everton,39,0.0,0,0
290,Jarrad Branthwaite,DEF,Everton,53,0.0,0,0
291,James Tarkowski,DEF,Everton,55,3.59,3,90
292,Vitalii Mykolenko,DEF,Everton,49,2.82,1,90
293,Jake O'Brien,DEF,Everton,49,2.36,2,90
294,Séamus Coleman,DEF,Everton,43,0.08,0,0
295,Michael Keane,DEF,Everton,46,3.45,4,90
296,Nathan Patterson,DEF,Everton,44,0.19,0,0
297,Roman Dixon,DEF,Everton,38,0.08,0,0
298,Reece Welch,DEF,Everton,38,0.08,0,0
299,Iliman Ndiaye,MID,Everton,63,0.0,0,0
300,Dwight McNeil,MID,Everton,55,2.66,2,74
301,Carlos Alcaraz Durán,MID,Everton,52,2.73,2,74
302,Idrissa Gana Gueye,MID,Everton,54,0.0,0,0
303,James Garner,MID,Everton,50,2.89,4,90
304,Tim Iroegbunam,MID,Everton,48,2.48,4,90
306,Callum Bates,MID,Everton,43,0.01,0,0
307,Coby Ebere,MID,Everton,44,0.01,0,0
310,Thierno Barry,FWD,Everton,57,3.02,2,65
311,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1.27,1,24
314,Bernd Leno,GK,Fulham,49,3.31,7,90
316,Antonee Robinson,DEF,Fulham,49,3.78,10,90
317,Joachim Andersen,DEF,Fulham,46,4.28,7,90
318,Calvin Bassey,DEF,Fulham,45,0.0,0,0
319,Timothy Castagne,DEF,Fulham,43,0.96,0,0
320,Issa Diop,DEF,Fulham,43,1.11,1,5
321,Jorge Cuenca Barreno,DEF,Fulham,43,3.47,5,90
322,Kenny Tete,DEF,Fulham,45,3.77,9,90
323,Samuel Amissah,DEF,Fulham,38,0.06,0,0
324,Alex Iwobi,MID,Fulham,64,0.0,0,0
325,Emile Smith Rowe,MID,Fulham,56,3.37,3,84
326,Adama Traoré Diarra,MID,Fulham,51,2.7,1,6
328,Ryan Sessegnon,MID,Fulham,54,0.0,0,0
329,Harry Wilson,MID,Fulham,57,3.98,2,83
330,Sander Berge,MID,Fulham,49,2.85,2,65
331,Tom Cairney,MID,Fulham,48,0.95,1,24
332,Saša Lukić,MID,Fulham,50,2.39,5,90
335,Josh King,MID,Fulham,45,2.62,1,12
336,Harrison Reed,MID,Fulham,43,0.06,0,0
337,Raúl Jiménez Rodríguez,FWD,Fulham,63,4.21,5,84
338,Rodrigo Muniz Carvalho,FWD,Fulham,53,0.0,0,0
339,Illan Meslier,GK,Leeds,42,0.0,0,0
340,Alex Cairns,GK,Leeds,39,0.0,0,0
341,Karl Darlow,GK,Leeds,39,0.03,0,0
342,Jayden Bogle,DEF,Leeds,44,3.4,6,79
343,Pascal Struijk,DEF,Leeds,43,3.65,4,90
344,Jaka Bijol,DEF,Leeds,39,2.84,5,90
345,Sebastiaan Bornauw,DEF,Leeds,38,0.08,0,0
346,Sam Byram,DEF,Leeds,38,0.13,0,0
347,Gabriel Gudmundsson,DEF,Leeds,38,3.44,2,90
348,Joe Rodon,DEF,Leeds,41,3.75,2,90
350,Brenden Aaronson,MID,Leeds,54,1.82,6,76
351,Wilfried Gnonto,MID,Leeds,52,1.42,1,13
352,Jack Harrison,MID,Leeds,51,0.97,0,0
353,Daniel James,MID,Leeds,53,0.0,0,0
354,Ethan Ampadu,MID,Leeds,49,3.01,12,86
356,Ilia Gruev,MID,Leeds,47,1.34,4,3
358,Tanaka Ao,MID,Leeds,48,3.1,1,13
362,Joël Piroe,FWD,Leeds,50,0.53,1,3
365,Lukas Nmecha,FWD,Leeds,50,0.0,0,0
366,Alisson Becker,GK,Liverpool,54,3.34,3,90
367,Giorgi Mamardashvili,GK,Liverpool,43,0.03,0,0
368,Ármin Pécsi,GK,Liverpool,39,0.0,0,0
369,Freddie Woodman,GK,Liverpool,39,0.0,0,0
370,Jeremie Frimpong,DEF,Liverpool,57,0.69,4,30
371,Milos Kerkez,DEF,Liverpool,56,2.44,2,90
372,Andrew Robertson,DEF,Liverpool,58,1.76,1,1
373,Virgil van Dijk,DEF,Liverpool,59,4.39,2,90
374,Ibrahima Konaté,DEF,Liverpool,54,4.04,1,90
375,Conor Bradley,DEF,Liverpool,50,3.41,1,45
376,Joe Gomez,DEF,Liverpool,49,0.0,0,0
378,Amara Nallo,DEF,Liverpool,38,0.01,0,0
379,Rhys Williams,DEF,Liverpool,38,0.05,0,0
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0,0
381,Mohamed Salah,MID,Liverpool,140,0.0,0,0
382,Florian Wirtz,MID,Liverpool,80,4.19,8,90
384,Cody Gakpo,MID,Liverpool,73,0.0,0,0
385,Federico Chiesa,MID,Liverpool,63,2.13,1,1
386,Alexis Mac Allister,MID,Liverpool,62,3.51,1,90
387,Dominik Szoboszlai,MID,Liverpool,67,3.94,1,90
388,Curtis Jones,MID,Liverpool,54,3.93,2,90
389,Harvey Elliott,MID,Aston Villa,52,0.16,0,0
390,Ryan Gravenberch,MID,Liverpool,56,3.28,2,90
391,Ben Gannon-Doak,MID,Bournemouth,48,0.0,0,0
392,Endo Wataru,MID,Liverpool,49,0.11,0,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.01,0,0
396,Trey Nyoni,MID,Liverpool,43,0.01,1,1
398,Jayden Danns,FWD,Liverpool,43,0.02,0,0
400,Stefan Ortega Moreno,GK,Man City,47,0.0,0,0
401,Marcus Bettinelli,GK,Man City,39,0.0,0,0
402,Rayan Aït-Nouri,DEF,Man City,57,0.0,0,0
403,Joško Gvardiol,DEF,Man City,60,4.41,6,90
405,Nathan Aké,DEF,Man City,53,1.61,0,0
406,Abdukodir Khusanov,DEF,Man City,54,1.32,1,23
407,Matheus Nunes,DEF,Man City,54,4.19,8,90
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,57,4.12,6,90
409,John Stones,DEF,Man City,54,0.79,0,0
410,Rico Lewis,DEF,Man City,47,1.0,1,23
411,Nico O'Reilly,DEF,Man City,53,5.06,6,90
413,Omar Marmoush,MID,Man City,83,0.0,0,0
414,Phil Foden,MID,Man City,89,6.48,3,90
415,Sávio Moreira de Oliveira,MID,Man City,69,3.71,1,23
416,Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,62,3.86,3,74
417,Rayan Cherki,MID,Man City,65,5.03,4,66
418,Jérémy Doku,MID,Man City,65,0.0,0,0
419,Jack Grealish,MID,Everton,65,3.04,2,90
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,0.0,0,0
422,Mateo Kovačić,MID,Man City,59,0.0,0,0
423,Nico González Iglesias,MID,Man City,59,3.39,2,66
424,Oscar Bobb,MID,Man City,51,0.0,0,0
426,James McAtee,MID,Nott'm Forest,51,1.3,1,17
427,Tijjani Reijnders,MID,Man City,52,3.8,8,66
429,Kalvin Phillips,MID,Man City,48,0.01,0,0
430,Erling Haaland,FWD,Man City,150,8.58,16,90
431,Altay Bayındır,GK,Man Utd,48,0.03,0,0
434,Tom Heaton,GK,Man Utd,39,0.0,0,0
435,Dermot Mee,GK,Man Utd,39,0.0,0,0
436,Matthijs de Ligt,DEF,Man Utd,50,0.0,0,0
437,Lisandro Martínez,DEF,Man Utd,48,1.79,1,45
438,Noussair Mazraoui,DEF,Man Utd,49,0.0,0,0
439,Diego León Blanco,DEF,Man Utd,42,0.23,0,0
440,Diogo Dalot Teixeira,DEF,Man Utd,44,2.87,0,90
441,Patrick Dorgu,DEF,Man Utd,41,2.73,5,90
442,Harry Maguire,DEF,Man Utd,43,0.0,0,0
443,Luke Shaw,DEF,Man Utd,45,2.27,3,90
444,Leny Yoro,DEF,Man Utd,43,2.6,1,83
446,Tyler Fredricson,DEF,Man Utd,38,0.0,0,0
447,Ayden Heaven,DEF,Man Utd,38,2.64,3,90
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0,0
449,Bruno Borges Fernandes,MID,Man Utd,93,5.47,1,45
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,79,4.32,9,90
452,Amad Diallo,MID,Man Utd,63,0.0,0,0
453,Alejandro Garnacho Ferreyra,MID,Chelsea,64,3.05,1,90
455,Mason Mount,MID,Man Utd,59,3.22,2,90
456,Jadon Sancho,MID,Aston Villa,58,0.82,0,0
457,Carlos Henrique Casimiro,MID,Man Utd,55,0.0,0,0
458,Kobbie Mainoo,MID,Man Utd,46,2.87,0,0
459,Manuel Ugarte Ribeiro,MID,Man Utd,47,2.45,1,72
461,Jayce Fitzgerald,MID,Man Utd,44,0.01,0,0
462,Jack Fletcher,MID,Man Utd,43,0.01,1,17
463,Sékou Koné,MID,Man Utd,43,0.01,0,0
466,Joshua Zirkzee,FWD,Man Utd,58,2.13,1,17
467,Chido Obi,FWD,Man Utd,42,0.05,0,0
469,Nick Pope,GK,Newcastle,51,0.29,0,0
470,Martin Dúbravka,GK,Burnley,40,2.93,2,90
471,Mark Gillespie,GK,Newcastle,39,0.0,0,0
473,Lewis Hall,DEF,Newcastle,52,2.98,2,90
474,Fabian Schär,DEF,Newcastle,53,3.34,0,90
475,Sven Botman,DEF,Newcastle,49,1.04,0,0
476,Dan Burn,DEF,Newcastle,52,0.0,0,0
477,Tino Livramento,DEF,Newcastle,49,0.0,0,0
478,Kieran Trippier,DEF,Newcastle,49,0.0,0,0
479,Emil Krafth,DEF,Newcastle,43,0.0,0,0
480,Jamaal Lascelles,DEF,Newcastle,43,0.16,0,0
481,Alex Murphy,DEF,Newcastle,38,1.14,0,0
482,Harrison Ashby,DEF,Newcastle,39,0.02,0,0
483,Miodrag Pivaš,DEF,Newcastle,38,0.0,0,0
485,Anthony Gordon,MID,Newcastle,73,3.41,10,71
486,Anthony Elanga,MID,Newcastle,66,1.08,1,17
487,Harvey Barnes,MID,Newcastle,62,2.4,1,18
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,70,3.54,2,90
489,Jacob Murphy,MID,Newcastle,60,3.29,2,72
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,2.45,0,0
491,Sandro Tonali,MID,Newcastle,53,3.16,4,90
493,Sean Longstaff,MID,Leeds,48,0.0,0,0
494,Joe Willock,MID,Newcastle,50,0.28,1,1
497,Lewis Miley,MID,Newcastle,44,2.83,4,90
499,Alexander Isak,FWD,Liverpool,103,3.23,6,14
500,William Osula,FWD,Newcastle,54,0.57,0,0
501,Sean Neave,FWD,Newcastle,44,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,47,3.32,0,0
505,Nikola Milenković,DEF,Nott'm Forest,51,3.51,1,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,52,3.68,1,90
507,Ola Aina,DEF,Nott'm Forest,47,0.0,0,0
508,Neco Williams,DEF,Nott'm Forest,47,3.35,2,90
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.23,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,0.88,0,0
513,Zach Abbott,DEF,Nott'm Forest,38,0.1,0,0
514,Willy Boly,DEF,Nott'm Forest,38,0.0,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,73,4.1,2,72
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,1.53,2,90
517,Elliot Anderson,MID,Nott'm Forest,54,4.25,4,90
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.89,0,17
521,Ibrahim Sangaré,MID,Nott'm Forest,49,0.0,0,0
522,Ryan Yates,MID,Nott'm Forest,47,0.0,0,0
525,Chris Wood,FWD,Nott'm Forest,72,0.0,0,0
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,58,3.63,2,71
527,Taiwo Awoniyi,FWD,Nott'm Forest,52,0.24,1,18
528,Anthony Patterson,GK,Sunderland,42,0.03,0,0
529,Simon Moore,GK,Sunderland,39,0.0,0,0
530,Blondy Nna Noukeu,GK,Sunderland,39,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,3.44,9,90
532,Trai Hume,DEF,Sunderland,45,2.55,10,90
533,Aji Alese,DEF,Sunderland,40,0.0,0,0
534,Joe Anderson,DEF,Sunderland,39,0.0,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.0,0,0
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
538,Zak Johnson,DEF,Sunderland,39,0.0,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.0,0,0
540,Timothée Pembélé,DEF,Sunderland,39,0.0,0,0
541,Reinildo Mandava,DEF,Sunderland,39,0.0,0,0
543,Simon Adingra,MID,Sunderland,49,0.62,3,62
544,Habib Diarra,MID,Sunderland,53,0.0,1,26
547,Enzo Le Fée,MID,Sunderland,49,3.55,2,90
548,Romaine Mundle,MID,Sunderland,49,1.68,1,27
549,Dan Neil,MID,Sunderland,48,1.62,0,0
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0,0
551,Chris Rigg,MID,Sunderland,47,1.87,3,63
552,Noah Sadiki,MID,Sunderland,50,0.0,0,0
553,Chemsdine Talbi,MID,Sunderland,50,0.0,0,0
554,Abdoullah Ba,MID,Sunderland,43,0.0,0,0
557,Harrison Jones,MID,Sunderland,43,0.0,0,0
558,Jay Matete,MID,Sunderland,43,0.0,0,0
560,Wilson Isidor,FWD,Sunderland,55,3.14,1,18
561,Eliezer Mayenda Dossou,FWD,Sunderland,52,2.7,0,0
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0,0
565,Guglielmo Vicario,GK,Spurs,49,3.0,1,90
566,Brandon Austin,GK,Spurs,39,0.0,0,0
567,Antonín Kinský,GK,Spurs,39,0.03,0,0
568,Pedro Porro Sauceda,DEF,Spurs,53,3.3,1,90
569,Cristian Romero,DEF,Spurs,50,3.19,0,90
570,Kevin Danso,DEF,Spurs,43,0.41,0,0
571,Ben Davies,DEF,Spurs,43,0.05,0,0
572,Radu Drăgușin,DEF,Spurs,45,0.0,0,0
573,Djed Spence,DEF,Spurs,43,2.6,1,90
574,Destiny Udogie,DEF,Spurs,44,0.0,0,0
575,Micky van de Ven,DEF,Spurs,46,2.74,0,90
577,Takai Kōta,DEF,Spurs,40,0.0,0,0
