id,name,position,team,now_cost,expected_points,total_points
662,Cristhian Mosquera,DEF,Arsenal,54,0.0,0
25,Ethan Nwaneri,MID,Arsenal,51,0.58,0
595,Callum Olusesi,MID,Spurs,43,0.01,0
102,Ellery Balcombe,GK,Brentford,40,0.0,0
127,Gustavo Nunes Fernandes Gomes,MID,Brentford,49,0.0,0
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,3.22,9
322,Kenny Tete,DEF,Fulham,45,4.24,2
743,Landon Emenalo,MID,Chelsea,45,0.0,0
734,Dilane Bakwa,MID,Nott'm Forest,59,1.24,0
733,Senne Lammens,GK,Man Utd,51,3.29,1
254,Walter Benítez,GK,Crystal Palace,40,0.03,0
753,John Ruddy,GK,Newcastle,40,0.0,0
521,Ibrahim Sangaré,MID,Nott'm Forest,49,0.97,18
538,Zak Johnson,DEF,Sunderland,39,0.0,0
580,Brennan Johnson,MID,Spurs,65,1.34,1
550,Ian Poveda-Ocampo,MID,Sunderland,48,0.0,0
402,Rayan Aït-Nouri,DEF,Man City,57,1.28,1
167,Carlos Baleba,MID,Brighton,46,2.5,2
688,James Wright,GK,Aston Villa,39,0.0,0
239,Jamie Bynoe-Gittens,MID,Chelsea,61,1.06,1
583,Dejan Kulusevski,MID,Spurs,64,0.0,0
351,Wilfried Gnonto,MID,Leeds,52,1.24,4
437,Lisandro Martínez,DEF,Man Utd,48,1.21,1
603,El Hadji Malick Diouf,DEF,West Ham,41,2.95,0
657,Leon Chiwome,FWD,Wolves,44,0.0,0
646,João Victor Gomes da Silva,MID,Wolves,53,2.75,5
213,Jaydon Banel,MID,Burnley,45,0.0,0
227,Levi Samuels Colwill,DEF,Chelsea,48,0.0,0
755,Shea Lacey,MID,Man Utd,45,0.0,0
389,Harvey Elliott,MID,Aston Villa,52,0.16,0
143,Olivier Boscagli,DEF,Brighton,42,0.15,0
577,Takai Kōta,DEF,Spurs,40,0.0,0
370,Jeremie Frimpong,DEF,Liverpool,57,0.59,0
744,Nehemiah Oriola,MID,Brighton,45,0.0,0
348,Joe Rodon,DEF,Leeds,41,3.47,2
648,Marshall Munetsi,MID,Wolves,54,0.0,0
749,Mateus Mané,FWD,Wolves,45,0.0,4
379,Rhys Williams,DEF,Liverpool,38,0.05,0
209,Josh Laurent,MID,Burnley,48,1.08,0
439,Diego León Blanco,DEF,Man Utd,42,0.25,0
548,Romaine Mundle,MID,Sunderland,49,0.0,1
68,Will Dennis,GK,Bournemouth,40,0.03,0
671,Callum Wilson,FWD,West Ham,58,2.21,1
757,Ronnie Hollingshead,GK,Aston Villa,40,0.0,0
125,Vitaly Janelt,MID,Brentford,49,0.94,3
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,49,1.95,1
84,Marcus Tavernier,MID,Bournemouth,55,3.84,12
373,Virgil van Dijk,DEF,Liverpool,59,4.23,6
626,Callum Marshall,FWD,West Ham,43,0.25,0
283,Jean-Philippe Mateta,FWD,Crystal Palace,79,4.09,2
31,Gabriel Fernando de Jesus,FWD,Arsenal,64,0.69,1
605,Maximilian Kilman,DEF,West Ham,42,2.57,0
650,Tawanda Chirewa,MID,Wolves,43,0.08,0
705,Elijah Campbell,DEF,Everton,39,0.12,0
732,Christantus Uche,FWD,Crystal Palace,55,0.78,1
442,Harry Maguire,DEF,Man Utd,43,0.0,0
190,Hjalmar Ekdal,DEF,Burnley,39,3.44,1
455,Mason Mount,MID,Man Utd,59,3.35,2
132,Paris Maghoma,MID,Brentford,45,0.0,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,43,0.24,0
623,Freddie Potts,MID,West Ham,44,2.15,5
403,Joško Gvardiol,DEF,Man City,59,3.66,8
436,Matthijs de Ligt,DEF,Man Utd,50,0.0,0
714,Nick Woltemade,FWD,Newcastle,75,4.13,0
752,Airidas Golambeckis,DEF,West Ham,40,0.0,0
586,Lucas Bergvall,MID,Spurs,53,1.75,0
22,Mikel Merino Zazón,MID,Arsenal,61,2.8,1
175,Joe Knight,MID,Brighton,44,0.0,0
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,79,5.11,8
553,Chemsdine Talbi,MID,Sunderland,50,1.58,3
513,Zach Abbott,DEF,Nott'm Forest,38,0.01,0
245,Mykhailo Mudryk,MID,Chelsea,49,0.0,0
325,Emile Smith Rowe,MID,Fulham,56,1.81,8
587,Yves Bissouma,MID,Spurs,52,0.0,0
215,Zian Flemming,FWD,Burnley,53,3.09,1
641,Alfie Pond,DEF,Wolves,39,0.07,0
531,Daniel Ballard,DEF,Sunderland,46,3.84,8
304,Tim Iroegbunam,MID,Everton,48,1.27,1
37,Lucas Digne,DEF,Aston Villa,45,2.19,1
679,Mads Hermansen,GK,West Ham,43,0.03,0
666,Viktor Gyökeres,FWD,Arsenal,88,5.14,2
50,Emiliano Buendía Stati,MID,Aston Villa,53,2.22,1
664,Benjamin Lecomte,GK,Fulham,39,0.04,0
8,Jurriën Timber,DEF,Arsenal,65,4.17,2
187,Kyle Walker,DEF,Burnley,44,0.0,0
235,Cole Palmer,MID,Chelsea,103,5.17,6
257,Maxence Lacroix,DEF,Crystal Palace,51,3.21,1
220,Robert Lynch Sánchez,GK,Chelsea,49,3.73,6
162,Brajan Gruda,MID,Brighton,54,1.16,2
182,James Trafford,GK,Man City,46,0.03,0
391,Ben Gannon-Doak,MID,Bournemouth,48,0.0,0
157,Mitoma Kaoru,MID,Brighton,61,1.7,1
295,Michael Keane,DEF,Everton,46,3.33,1
609,Jean-Clair Todibo,DEF,West Ham,43,2.37,1
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,1.15,0
758,Mohamadou Kanté,MID,West Ham,45,0.0,1
97,Francisco Evanilson de Lima Barbosa,FWD,Bournemouth,70,3.6,6
694,Nordi Mukiele,DEF,Sunderland,42,3.92,8
570,Kevin Danso,DEF,Spurs,43,0.42,0
667,Adam Aznou,DEF,Everton,43,0.4,0
571,Ben Davies,DEF,Spurs,43,0.06,1
532,Trai Hume,DEF,Sunderland,45,3.05,1
331,Tom Cairney,MID,Fulham,48,0.29,0
318,Calvin Bassey,DEF,Fulham,45,3.75,9
75,Matai Akinmboni,DEF,Bournemouth,38,0.0,0
129,Yehor Yarmoliuk,MID,Brentford,50,2.87,1
311,Norberto Bercique Gomes Betuncal,FWD,Everton,50,1.31,1
24,Christian Nørgaard,MID,Arsenal,52,1.26,0
669,Dan Ndoye,MID,Nott'm Forest,55,3.12,1
718,Soungoutou Magassa,MID,West Ham,50,0.73,4
702,Bradley Burrowes,MID,Aston Villa,44,0.1,0
17,Martin Ødegaard,MID,Arsenal,78,4.8,1
181,Charalampos Kostoulas,FWD,Brighton,48,0.94,1
269,Romain Esse,MID,Crystal Palace,47,0.3,0
288,Mark Travers,GK,Everton,43,0.03,0
431,Altay Bayındır,GK,Man Utd,48,0.03,0
756,Malcom DaCosta,MID,Bournemouth,45,0.0,0
236,Pedro Lomba Neto,MID,Chelsea,73,3.36,6
635,Rodrigo Martins Gomes,DEF,Wolves,44,0.0,0
634,Yerson Mosquera Valdelamar,DEF,Wolves,43,0.46,0
299,Iliman Ndiaye,MID,Everton,64,4.19,2
722,Florentino Ibrain Morris Luís,MID,Burnley,50,3.3,2
47,Morgan Rogers,MID,Aston Villa,70,4.04,15
27,Reiss Nelson,MID,Brentford,48,1.98,0
476,Dan Burn,DEF,Newcastle,52,3.77,1
497,Lewis Miley,MID,Newcastle,44,2.2,2
562,Ahmed Abdullahi,FWD,Sunderland,43,0.03,0
140,Tom McGill,GK,Brighton,39,0.0,0
13,Brayden Clarke,DEF,Arsenal,38,0.0,0
199,Joe Worrall,DEF,Burnley,39,0.32,0
237,Enzo Fernández,MID,Chelsea,66,4.08,3
479,Emil Krafth,DEF,Newcastle,43,0.0,0
58,Boubacar Kamara,MID,Aston Villa,49,2.61,1
661,Hugo Ekitiké,FWD,Liverpool,85,4.44,13
378,Amara Nallo,DEF,Liverpool,38,0.01,0
372,Andrew Robertson,DEF,Liverpool,58,2.27,1
689,Seung-Soo Park,MID,Newcastle,44,0.06,0
726,Randal Kolo Muani,FWD,Spurs,69,3.14,2
138,Jason Steele,GK,Brighton,43,0.03,0
516,Callum Hudson-Odoi,MID,Nott'm Forest,57,1.81,19
226,Trevoh Chalobah,DEF,Chelsea,54,4.55,9
745,Jun'ai Byfield,DEF,Spurs,40,0.0,0
618,Guido Rodríguez,MID,West Ham,48,0.11,1
2,Kepa Arrizabalaga Revuelta,GK,Arsenal,41,0.06,0
706,James Justin,DEF,Leeds,39,0.73,1
374,Ibrahima Konaté,DEF,Liverpool,54,3.79,9
217,Lyle Foster,FWD,Burnley,50,2.22,2
4,Tommy Setford,GK,Arsenal,39,0.0,0
206,Marcus Edwards,MID,Burnley,47,0.07,1
429,Kalvin Phillips,MID,Man City,48,0.01,0
687,Remy Rees-Dottin,MID,Bournemouth,44,0.13,0
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.03,6
258,Tyrick Mitchell,DEF,Crystal Palace,50,2.89,1
407,Matheus Nunes,DEF,Man City,53,3.32,11
703,Sam Proctor,GK,Aston Villa,39,0.0,0
557,Harrison Jones,MID,Sunderland,43,0.0,0
324,Alex Iwobi,MID,Fulham,64,4.19,2
319,Timothy Castagne,DEF,Fulham,43,4.19,1
314,Bernd Leno,GK,Fulham,49,3.73,3
692,Giovanni Leoni,DEF,Liverpool,49,0.0,0
76,Owen Bevan,DEF,Bournemouth,39,0.0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.0,0
384,Cody Gakpo,MID,Liverpool,74,0.0,0
620,George Earthy,MID,West Ham,45,0.0,0
114,Benjamin Arthur,DEF,Brentford,39,0.0,0
273,Adam Wharton,MID,Crystal Palace,50,3.29,4
446,Tyler Fredricson,DEF,Man Utd,38,0.0,0
55,Ross Barkley,MID,Aston Villa,48,0.0,0
346,Sam Byram,DEF,Leeds,38,0.13,0
261,Chris Richards,DEF,Crystal Palace,46,3.11,1
489,Jacob Murphy,MID,Newcastle,61,3.16,1
221,Filip Jörgensen,GK,Chelsea,43,0.04,0
421,Rodrigo 'Rodri' Hernandez Cascante,MID,Man City,63,0.0,0
390,Ryan Gravenberch,MID,Liverpool,56,3.32,5
275,Naouirou Ahamada,MID,Crystal Palace,43,0.01,0
246,Andrey Nascimento dos Santos,MID,Chelsea,45,1.84,1
293,Jake O'Brien,DEF,Everton,49,1.72,1
19,Gabriel Martinelli Silva,MID,Arsenal,68,0.91,1
413,Omar Marmoush,MID,Man City,83,1.54,1
747,Ezra Mayers,DEF,West Ham,40,0.0,0
558,Jay Matete,MID,Sunderland,43,0.0,0
170,James Milner,MID,Brighton,49,0.25,1
530,Blondy Nna Noukeu,GK,Sunderland,39,0.0,0
711,Andre Harriman-Annous,MID,Arsenal,45,0.02,0
393,Stefan Bajčetić Maquieira,MID,Liverpool,43,0.01,0
284,Eddie Nketiah,FWD,Crystal Palace,54,1.54,1
493,Sean Longstaff,MID,Leeds,49,0.0,0
263,Nathaniel Clyne,DEF,Crystal Palace,38,2.32,1
343,Pascal Struijk,DEF,Leeds,43,3.14,4
515,Morgan Gibbs-White,MID,Nott'm Forest,73,4.45,3
381,Mohamed Salah,MID,Liverpool,140,1.99,7
380,Calvin Ramsay,DEF,Liverpool,38,0.01,0
681,Benjamin Sesko,FWD,Man Utd,72,0.38,4
249,João Pedro Junqueira de Jesus,FWD,Chelsea,73,3.99,2
724,Lutsharel Geertruida,DEF,Sunderland,45,2.38,0
77,James Hill,DEF,Bournemouth,39,1.17,1
16,Bukayo Saka,MID,Arsenal,102,7.24,11
636,Santiago Ignacio Bueno,DEF,Wolves,44,0.94,0
519,Nicolás Domínguez,MID,Nott'm Forest,50,1.81,0
255,Remi Matthews,GK,Crystal Palace,39,0.0,0
339,Illan Meslier,GK,Leeds,42,0.0,0
470,Martin Dúbravka,GK,Burnley,40,3.3,1
186,Connor Roberts,DEF,Burnley,44,0.0,0
506,Murillo Costa dos Santos,DEF,Nott'm Forest,52,3.23,6
148,Ferdi Kadıoğlu,DEF,Brighton,44,2.2,1
533,Aji Alese,DEF,Sunderland,40,0.0,0
741,Harry Gray,FWD,Leeds,45,0.0,0
281,Kaden Rodney,MID,Crystal Palace,44,0.01,0
131,Yunus Emre Konak,MID,Brentford,43,0.0,0
659,Kyle Walker-Peters,DEF,West Ham,43,0.91,0
347,Gabriel Gudmundsson,DEF,Leeds,39,3.13,2
448,Tyrell Malacia,DEF,Man Utd,38,0.02,0
39,Ian Maatsen,DEF,Aston Villa,42,2.77,1
405,Nathan Aké,DEF,Man City,53,1.29,0
652,Enso González Medina,MID,Wolves,43,0.1,0
342,Jayden Bogle,DEF,Leeds,44,2.89,2
581,James Maddison,MID,Spurs,68,0.0,0
159,Solly March,MID,Brighton,58,0.0,0
458,Kobbie Mainoo,MID,Man Utd,46,0.41,1
522,Ryan Yates,MID,Nott'm Forest,47,0.0,0
120,Kevin Schade,MID,Brentford,70,0.0,0
682,David Møller Wolfe,DEF,Wolves,43,1.37,1
678,Arthur Masuaku,DEF,Sunderland,39,0.34,0
376,Joe Gomez,DEF,Liverpool,49,3.69,4
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,43,2.61,0
582,Mohammed Kudus,MID,Spurs,65,4.2,2
597,Richarlison de Andrade,FWD,Spurs,64,2.99,2
110,Michael Kayode,DEF,Brentford,45,3.59,5
668,Granit Xhaka,MID,Sunderland,52,3.77,3
121,Mikkel Damsgaard,MID,Brentford,58,4.2,1
21,Declan Rice,MID,Arsenal,71,4.48,2
126,Mathias Jensen,MID,Brentford,49,1.07,3
152,Joël Veltman,DEF,Brighton,43,0.61,0
317,Joachim Andersen,DEF,Fulham,46,4.76,2
303,James Garner,MID,Everton,50,3.06,4
740,Stephen Mfuni,DEF,Man City,40,0.04,0
466,Joshua Zirkzee,FWD,Man Utd,58,1.0,1
375,Conor Bradley,DEF,Liverpool,50,0.0,0
136,Igor Thiago Nascimento Rodrigues,FWD,Brentford,71,4.49,2
382,Florian Wirtz,MID,Liverpool,80,4.6,5
20,Leandro Trossard,MID,Arsenal,69,2.19,1
6,William Saliba,DEF,Arsenal,60,1.64,2
268,Cheick Doucouré,MID,Crystal Palace,49,0.0,0
486,Anthony Elanga,MID,Newcastle,66,1.12,1
18,Noni Madueke,MID,Arsenal,68,1.36,0
332,Saša Lukić,MID,Fulham,50,2.49,1
700,Max Dowman,MID,Arsenal,43,0.24,0
400,Stefan Ortega Moreno,GK,Man City,47,0.0,0
408,Rúben dos Santos Gato Alves Dias,DEF,Man City,56,3.47,8
494,Joe Willock,MID,Newcastle,50,0.28,0
517,Elliot Anderson,MID,Nott'm Forest,54,4.48,3
163,Jack Hinshelwood,MID,Brighton,51,0.93,2
86,David Brooks,MID,Bournemouth,50,1.85,1
731,Kevin Santos Lopes de Macedo,MID,Fulham,58,1.85,0
505,Nikola Milenković,DEF,Nott'm Forest,51,3.58,8
80,Julio Soler Barreto,DEF,Bournemouth,40,0.12,0
365,Lukas Nmecha,FWD,Leeds,50,0.0,0
210,Loum Tchaouna,MID,Burnley,49,2.39,0
64,Ollie Watkins,FWD,Aston Villa,85,3.98,5
614,James Ward-Prowse,MID,West Ham,56,0.0,0
624,Jarrod Bowen,FWD,West Ham,75,3.91,8
423,Nico González Iglesias,MID,Man City,59,2.99,5
344,Jaka Bijol,DEF,Leeds,39,2.63,2
90,Alex Scott,MID,Bournemouth,50,3.48,2
444,Leny Yoro,DEF,Man Utd,43,2.89,1
169,Diego Gómez Amarilla,MID,Brighton,49,1.82,1
725,Piero Hincapié,DEF,Arsenal,55,5.14,4
508,Neco Williams,DEF,Nott'm Forest,47,3.48,7
695,Jackson Tchatchoua,DEF,Wolves,45,1.27,0
195,Lucas Pires Silva,DEF,Burnley,38,0.0,0
528,Anthony Patterson,GK,Sunderland,43,0.03,0
560,Wilson Isidor,FWD,Sunderland,55,3.44,0
352,Jack Harrison,MID,Leeds,51,0.8,1
746,Kieran Morrison,MID,Liverpool,45,0.0,0
83,Dango Ouattara,MID,Brentford,61,4.93,2
584,Mathys Tel,MID,Spurs,62,1.01,1
491,Sandro Tonali,MID,Newcastle,53,3.13,0
759,Marli Salmon,DEF,Arsenal,40,0.0,0
60,Ben Broggio,MID,Aston Villa,45,0.01,0
748,Josh Dasilva,MID,Brentford,49,0.0,0
632,Matt Doherty,DEF,Wolves,44,0.53,5
625,Niclas Füllkrug,FWD,West Ham,56,1.25,0
53,Donyell Malen,MID,Aston Villa,51,2.93,1
685,Bafodé Diakité,DEF,Bournemouth,44,2.9,0
670,Robin Roefs,GK,Sunderland,47,3.19,9
676,Lesley Ugochukwu,MID,Burnley,50,2.08,9
259,Borna Sosa,DEF,Crystal Palace,48,0.25,0
462,Jack Fletcher,MID,Man Utd,43,0.01,0
7,Riccardo Calafiori,DEF,Arsenal,57,0.0,0
1,David Raya Martín,GK,Arsenal,60,4.64,2
130,Romelle Donovan,MID,Brentford,44,0.0,0
145,Maxim De Cuyper,DEF,Brighton,43,2.1,0
362,Joël Piroe,FWD,Leeds,50,0.9,0
33,Marco Bizot,GK,Aston Villa,42,0.33,1
717,Xavi Simons,MID,Spurs,65,2.78,4
627,Sam Johnstone,GK,Wolves,45,1.92,-1
316,Antonee Robinson,DEF,Fulham,49,0.0,3
654,Jørgen Strand Larsen,FWD,Wolves,62,2.74,2
238,Estêvão Almeida de Oliveira Gonçalves,MID,Chelsea,65,3.02,1
172,Tom Watson,MID,Brighton,48,0.13,0
665,Lucas Estella Perri,GK,Leeds,45,3.0,2
540,Timothée Pembélé,DEF,Sunderland,39,0.0,0
244,Roméo Lavia,MID,Chelsea,49,0.0,0
151,Jan Paul van Hecke,DEF,Brighton,45,2.92,1
12,Oleksandr Zinchenko,DEF,Nott'm Forest,49,0.27,0
487,Harvey Barnes,MID,Newcastle,64,2.11,1
15,Josh Nichols,DEF,Arsenal,38,0.0,0
663,Jhon Arias,MID,Wolves,50,2.53,1
467,Chido Obi,FWD,Man Utd,42,0.05,0
252,Marc Guiu Paz,FWD,Chelsea,42,1.58,0
54,John McGinn,MID,Aston Villa,54,3.54,2
