id,name,position,team,now_cost,expected_points,total_points,minutes
463,Sékou Koné,MID,Man Utd,44,0.01,0,0
464,Jack Moorhouse,MID,Man Utd,45,0.0,0,0
465,Rasmus Højlund,FWD,Man Utd,63,0.0,0,0
466,Joshua Zirkzee,FWD,Man Utd,59,0.75,0,0
467,Chido Obi,FWD,Man Utd,44,0.56,0,0
468,Ethan Wheatley,FWD,Man Utd,45,0.0,0,0
469,Nick Pope,GK,Newcastle,50,3.13,6,90
470,Martin Dúbravka,GK,Burnley,40,2.98,4,90
471,Mark Gillespie,GK,Newcastle,40,0.0,0,0
472,Odysseas Vlachodimos,GK,Newcastle,40,0.0,0,0
473,Lewis Hall,DEF,Newcastle,54,2.61,7,90
474,Fabian Schär,DEF,Newcastle,55,0.0,0,0
475,Sven Botman,DEF,Newcastle,49,1.79,8,90
476,Dan Burn,DEF,Newcastle,50,3.59,9,90
477,Tino Livramento,DEF,Newcastle,51,2.95,6,90
478,Kieran Trippier,DEF,Newcastle,50,1.8,0,0
479,Emil Krafth,DEF,Newcastle,44,0.49,0,0
480,Jamaal Lascelles,DEF,Newcastle,44,0.2,1,6
481,Alex Murphy,DEF,Newcastle,40,0.03,0,0
484,Matt Targett,DEF,Newcastle,40,0.0,0,0
485,Anthony Gordon,MID,Newcastle,74,0.0,0,0
486,Anthony Elanga,MID,Newcastle,70,2.82,1,28
487,Harvey Barnes,MID,Newcastle,65,3.52,1,28
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,65,3.59,0,0
489,Jacob Murphy,MID,Newcastle,63,1.94,3,61
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,59,3.43,0,0
491,Sandro Tonali,MID,Newcastle,54,3.29,3,90
492,Antoñito Cordero Campillo,MID,Newcastle,49,0.0,0,0
493,Sean Longstaff,MID,Leeds,49,1.27,2,82
494,Joe Willock,MID,Newcastle,50,1.33,3,61
495,Isaac Hayden,MID,Newcastle,45,0.0,0,0
496,Garang Kuol,MID,Newcastle,44,0.0,0,0
497,Lewis Miley,MID,Newcastle,44,0.99,3,90
498,Joe White,MID,Newcastle,45,0.0,0,0
499,Alexander Isak,FWD,Liverpool,105,2.0,1,23
500,William Osula,FWD,Newcastle,55,1.06,1,6
501,Sean Neave,FWD,Newcastle,44,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,50,3.34,3,90
503,Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,40,0.0,0,0
504,Matt Turner,GK,Nott'm Forest,40,0.0,0,0
505,Nikola Milenković,DEF,Nott'm Forest,55,3.79,2,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,55,2.16,0,0
507,Ola Aina,DEF,Nott'm Forest,49,0.0,0,0
508,Neco Williams,DEF,Nott'm Forest,50,3.54,10,90
509,David Mota Veiga Teixeira do Carmo,DEF,Nott'm Forest,45,0.0,0,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,44,0.58,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,44,2.51,1,90
512,Omar Richards,DEF,Nott'm Forest,45,0.0,0,0
513,Zach Abbott,DEF,Nott'm Forest,40,0.01,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,75,4.14,2,90
516,Callum Hudson-Odoi,MID,Nott'm Forest,60,3.45,1,31
517,Elliot Anderson,MID,Nott'm Forest,55,3.87,4,90
518,João Pedro Ferreira da Silva,MID,Nott'm Forest,54,0.0,0,0
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.0,0,0
520,Lewis O'Brien,MID,Nott'm Forest,50,0.0,0,0
521,Ibrahim Sangaré,MID,Nott'm Forest,50,2.07,1,14
522,Ryan Yates,MID,Nott'm Forest,49,1.05,0,0
523,Eric da Silva Moreira,MID,Nott'm Forest,45,0.0,0,0
524,Marko Stamenić,MID,Nott'm Forest,45,0.0,0,0
525,Chris Wood,FWD,Nott'm Forest,76,4.54,2,74
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,58,1.25,1,15
527,Taiwo Awoniyi,FWD,Nott'm Forest,53,0.15,0,0
528,Anthony Patterson,GK,Sunderland,44,0.03,0,0
529,Simon Moore,GK,Sunderland,40,0.0,0,0
530,Blondy Nna Noukeu,GK,Sunderland,40,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,1.56,1,53
532,Trai Hume,DEF,Sunderland,45,2.87,4,90
533,Aji Alese,DEF,Sunderland,40,0.16,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.0,0,0
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
537,Niall Huggins,DEF,Sunderland,40,0.0,0,0
538,Zak Johnson,DEF,Sunderland,40,0.27,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.19,0,0
541,Reinildo Mandava,DEF,Sunderland,40,2.62,-2,32
542,Jenson Seelt,DEF,Sunderland,40,0.0,0,0
543,Simon Adingra,MID,Sunderland,54,3.41,0,0
544,Habib Diarra,MID,Sunderland,55,2.95,0,0
545,Patrick Roberts,MID,Sunderland,54,0.0,0,0
546,Milan Aleksić,MID,Sunderland,49,0.0,0,0
547,Enzo Le Fée,MID,Sunderland,49,1.55,2,80
548,Romaine Mundle,MID,Sunderland,49,0.0,0,0
549,Dan Neil,MID,Sunderland,49,0.73,1,1
550,Ian Poveda-Ocampo,MID,Sunderland,49,0.0,0,0
551,Chris Rigg,MID,Sunderland,49,0.76,1,36
552,Noah Sadiki,MID,Sunderland,50,2.93,1,90
553,Chemsdine Talbi,MID,Sunderland,50,2.87,2,79
554,Abdoullah Ba,MID,Sunderland,44,0.09,0,0
555,Alan Browne,MID,Sunderland,45,0.0,0,0
556,Pierre Ekwah Elimby,MID,Sunderland,45,0.0,0,0
557,Harrison Jones,MID,Sunderland,44,0.16,0,0
558,Jay Matete,MID,Sunderland,44,0.05,0,0
559,Nectarios Triantis,MID,Sunderland,44,0.0,0,0
560,Wilson Isidor,FWD,Sunderland,55,2.33,9,79
561,Eliezer Mayenda Dossou,FWD,Sunderland,55,2.01,1,10
562,Ahmed Abdullahi,FWD,Sunderland,44,0.03,0,0
563,Luís Hemir Silva Semedo,FWD,Sunderland,44,0.0,0,0
564,Nazarii Rusyn,FWD,Sunderland,44,0.0,0,0
565,Guglielmo Vicario,GK,Spurs,51,2.97,1,90
566,Brandon Austin,GK,Spurs,40,0.0,0,0
567,Antonín Kinský,GK,Spurs,40,0.03,0,0
568,Pedro Porro Sauceda,DEF,Spurs,56,3.29,1,88
569,Cristian Romero,DEF,Spurs,51,3.02,2,90
570,Kevin Danso,DEF,Spurs,43,0.76,0,0
571,Ben Davies,DEF,Spurs,44,0.44,0,0
572,Radu Drăgușin,DEF,Spurs,45,0.0,0,0
573,Djed Spence,DEF,Spurs,45,2.18,1,1
574,Destiny Udogie,DEF,Spurs,44,1.21,1,90
575,Micky van de Ven,DEF,Spurs,47,2.86,1,90
576,Ashley Phillips,DEF,Spurs,40,0.0,0,0
577,Takai Kōta,DEF,Spurs,40,0.0,0,0
579,Son Heung-min,MID,Spurs,85,0.0,0,0
580,Brennan Johnson,MID,Spurs,71,2.35,1,18
581,James Maddison,MID,Spurs,69,0.0,0,0
582,Mohammed Kudus,MID,Spurs,66,3.73,7,90
583,Dejan Kulusevski,MID,Spurs,64,0.0,0,0
584,Mathys Tel,MID,Spurs,63,1.96,0,0
585,Rodrigo Bentancur,MID,Spurs,54,2.1,2,60
586,Lucas Bergvall,MID,Spurs,54,1.27,4,88
587,Yves Bissouma,MID,Spurs,53,0.28,0,0
588,Wilson Odobert,MID,Spurs,54,1.31,2,71
589,Manor Solomon,MID,Spurs,54,0.0,0,0
590,Bryan Gil Salvatierra,MID,Spurs,49,0.0,0,0
591,Archie Gray,MID,Spurs,49,0.73,1,1
592,Mikey Moore,MID,Spurs,50,0.0,0,0
593,Pape Matar Sarr,MID,Spurs,50,2.43,0,0
594,Yang Min-hyeok,MID,Spurs,45,0.0,0,0
595,Callum Olusesi,MID,Spurs,44,0.01,0,0
596,Dominic Solanke-Mitchell,FWD,Spurs,72,0.0,0,0
597,Richarlison de Andrade,FWD,Spurs,67,3.6,9,90
598,Will Lankshear,FWD,Spurs,45,0.0,0,0
599,Dane Scarlett,FWD,Spurs,44,0.03,0,0
600,Alphonse Areola,GK,West Ham,44,0.03,1,90
601,Wes Foderingham,GK,West Ham,40,0.0,0,0
602,Krisztián Hegyi,GK,West Ham,40,0.0,0,0
603,El Hadji Malick Diouf,DEF,West Ham,44,3.01,3,90
604,Emerson Palmieri dos Santos,DEF,West Ham,44,0.0,0,0
605,Maximilian Kilman,DEF,West Ham,44,3.39,2,90
606,Konstantinos Mavropanos,DEF,West Ham,44,2.92,3,90
607,Nayef Aguerd,DEF,West Ham,44,0.0,0,0
608,Ollie Scarles,DEF,West Ham,44,0.72,0,0
609,Jean-Clair Todibo,DEF,West Ham,44,0.85,0,0
610,Aaron Wan-Bissaka,DEF,West Ham,43,0.0,0,0
611,Kaelan Casey,DEF,West Ham,40,0.0,0,0
612,Lucas Tolentino Coelho de Lima,MID,West Ham,59,4.37,1,90
613,Tomáš Souček,MID,West Ham,58,0.0,0,0
614,James Ward-Prowse,MID,West Ham,59,3.19,2,90
615,Crysencio Summerville,MID,West Ham,55,1.62,2,77
616,Edson Álvarez Velázquez,MID,West Ham,49,0.0,0,0
617,Maxwel Cornet,MID,West Ham,49,0.0,0,0
618,Guido Rodríguez,MID,West Ham,49,0.64,0,0
619,Luis Guilherme Lira dos Santos,MID,West Ham,49,1.96,1,12
620,George Earthy,MID,West Ham,45,0.07,0,0
621,Andy Irving,MID,West Ham,44,0.66,0,0
622,Lewis Orford,MID,West Ham,44,0.0,0,0
623,Freddie Potts,MID,West Ham,44,0.74,0,0
624,Jarrod Bowen,FWD,West Ham,77,4.26,9,90
625,Niclas Füllkrug,FWD,West Ham,58,2.01,1,31
626,Callum Marshall,FWD,West Ham,44,0.05,0,0
627,Sam Johnstone,GK,Wolves,45,0.06,0,0
628,José Malheiro de Sá,GK,Wolves,45,3.13,1,90
629,Daniel Bentley,GK,Wolves,40,0.0,0,0
630,Tom King,GK,Everton,40,0.0,0,0
631,Emmanuel Agbadou,DEF,Wolves,45,3.76,3,90
632,Matt Doherty,DEF,Wolves,44,1.52,0,0
633,Hugo Bueno López,DEF,Wolves,44,2.14,1,45
634,Yerson Mosquera Valdelamar,DEF,Wolves,44,2.55,1,71
635,Rodrigo Martins Gomes,DEF,Wolves,45,1.75,0,45
636,Santiago Ignacio Bueno,DEF,Wolves,44,1.07,0,0
637,Toti Gomes,DEF,Wolves,44,3.29,1,71
638,Ki-Jana Hoever,DEF,Wolves,40,0.49,0,0
639,Bastien Meupiyou Menadjou,DEF,Wolves,40,0.0,0,0
640,Pedro Cardoso de Lima,DEF,Wolves,40,0.0,0,0
641,Alfie Pond,DEF,Wolves,40,0.08,0,0
642,Hwang Hee-chan,MID,Wolves,59,2.92,0,0
643,André Trindade da Costa Neto,MID,Wolves,54,2.65,1,18
644,Jean-Ricner Bellegarde,MID,Wolves,54,1.93,1,45
645,Fer López González,MID,Wolves,54,1.25,3,45
646,João Victor Gomes da Silva,MID,Wolves,54,3.56,4,90
647,Gonçalo Manuel Ganchinho Guedes,MID,Wolves,55,0.0,0,0
648,Marshall Munetsi,MID,Wolves,55,3.08,1,45
649,Boubacar Traoré,MID,Wolves,50,0.0,0,0
650,Tawanda Chirewa,MID,Wolves,44,0.04,0,0
651,Tom Edozie,MID,Wolves,44,0.05,0,0
652,Enso González Medina,MID,Wolves,44,0.13,0,0
653,Joe Hodge,MID,Wolves,45,0.0,0,0
654,Jørgen Strand Larsen,FWD,Wolves,64,2.31,1,45
655,Fábio Soares Silva,FWD,Wolves,49,0.0,0,0
656,Saša Kalajdžić,FWD,Wolves,49,0.0,0,0
657,Leon Chiwome,FWD,Wolves,45,0.0,0,0
658,Nathan Fraser,FWD,Wolves,44,0.02,0,0
659,Kyle Walker-Peters,DEF,West Ham,44,3.04,1,90
660,Anton Stach,MID,Leeds,50,3.81,15,90
661,Hugo Ekitiké,FWD,Liverpool,88,4.52,8,66
662,Cristhian Mosquera,DEF,Arsenal,54,0.95,1,1
663,Jhon Arias,MID,Wolves,53,2.61,1,18
664,Benjamin Lecomte,GK,Fulham,40,0.03,0,0
665,Lucas Estella Perri,GK,Leeds,45,0.0,0,0
666,Viktor Gyökeres,FWD,Arsenal,90,4.95,2,90
667,Adam Aznou,DEF,Everton,44,0.41,0,0
668,Granit Xhaka,MID,Sunderland,50,2.64,4,90
669,Dan Ndoye,MID,Nott'm Forest,61,3.37,2,75
670,Robin Roefs,GK,Sunderland,45,3.12,2,90
671,Callum Wilson,FWD,West Ham,59,2.15,1,58
672,Jorrel Hato,DEF,Chelsea,48,0.72,0,0
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,55,2.8,4,90
674,Aaron Ramsdale,GK,Newcastle,49,0.03,0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0,0
676,Lesley Ugochukwu,MID,Burnley,50,0.0,0,0
677,Evann Guessand,MID,Aston Villa,64,2.45,3,72
678,Arthur Masuaku,DEF,Sunderland,40,0.49,1,10
679,Mads Hermansen,GK,West Ham,45,3.27,0,0
680,Armando Broja,FWD,Burnley,54,1.41,0,0
681,Benjamin Sesko,FWD,Man Utd,73,3.32,1,45
682,David Møller Wolfe,DEF,Wolves,45,2.71,0,0
683,Omar Alderete,DEF,Sunderland,40,3.39,4,90
684,Malick Thiaw,DEF,Newcastle,49,2.76,7,83
685,Bafodé Diakité,DEF,Bournemouth,45,2.42,5,90
686,Rio Ngumoha,MID,Liverpool,45,0.35,0,0
687,Remy Rees-Dottin,MID,Bournemouth,45,0.45,0,0
688,James Wright,GK,Aston Villa,40,0.0,0,0
689,Seung-Soo Park,MID,Newcastle,45,0.3,0,0
690,Rio Cardines,MID,Crystal Palace,45,0.05,0,0
691,Dominic Calvert-Lewin,FWD,Leeds,55,2.44,11,90
692,Giovanni Leoni,DEF,Liverpool,50,0.47,0,0
693,Omari Hutchinson,MID,Nott'm Forest,55,1.08,0,0
694,Nordi Mukiele,DEF,Sunderland,40,2.53,4,90
695,Jackson Tchatchoua,DEF,Wolves,45,2.0,1,90
696,Arnaud Kalimuendo,FWD,Nott'm Forest,60,1.39,1,14
697,Amine Adli,MID,Bournemouth,55,1.5,1,15
698,Noah Okafor,MID,Leeds,55,3.62,8,69
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,50,1.54,5,75
700,Max Dowman,MID,Arsenal,45,0.23,0,0
701,Triston Rowe,DEF,Aston Villa,40,0.04,0,0
702,Bradley Burrowes,MID,Aston Villa,45,0.09,0,0
703,Sam Proctor,GK,Aston Villa,40,0.0,0,0
704,Tyler Onyango,MID,Everton,45,0.0,0,0
705,Elijah Campbell,DEF,Everton,40,0.11,0,0
706,James Justin,DEF,Leeds,40,0.99,1,7
707,Tyler Dibling,MID,Everton,55,1.08,1,4
708,Mateus Gonçalo Espanha Fernandes,MID,West Ham,55,2.89,2,77
709,Ladislav Krejcí,DEF,Wolves,45,2.57,7,90
710,Travis Patterson,DEF,Aston Villa,40,0.01,0,0
711,Andre Harriman-Annous,MID,Arsenal,45,0.02,0,0
712,Yéremy Pino Santos,MID,Crystal Palace,60,3.49,1,45
713,Álex Jiménez Sánchez,DEF,Bournemouth,45,1.45,0,45
714,Nick Woltemade,FWD,Newcastle,70,4.11,2,83
715,John Victor Maciel Furtado,GK,Nott'm Forest,40,0.03,0,0
716,Nicolò Savona,DEF,Nott'm Forest,45,0.73,0,0
717,Xavi Simons,MID,Spurs,70,3.66,1,29
718,Soungoutou Magassa,MID,West Ham,50,2.17,1,12
719,Victor Lindelöf,DEF,Aston Villa,45,0.68,0,0
720,Tolu Arokodare,FWD,Wolves,55,2.37,2,90
721,Veljko Milosavljevic,DEF,Bournemouth,45,1.67,0,0
722,Florentino Ibrain Morris Luís,MID,Burnley,50,2.83,3,90
723,Jaydee Canvot,DEF,Crystal Palace,45,0.7,0,0
724,Lutsharel Geertruida,DEF,Sunderland,45,0.77,1,9
725,Piero Hincapié,DEF,Arsenal,55,0.46,0,0
726,Randal Kolo Muani,FWD,Spurs,70,1.86,0,0
727,Samuel Chukwueze,MID,Fulham,55,1.72,0,0
728,Merlin Röhl,MID,Everton,50,2.03,0,0
729,Luis Eduardo Soares da Silva,DEF,Nott'm Forest,45,0.0,0,0
730,Brian Brobbey,FWD,Sunderland,55,2.18,0,0
731,Kevin Santos Lopes de Macedo,MID,Fulham,60,2.66,0,23
732,Christantus Uche,FWD,Crystal Palace,55,2.12,0,0
733,Senne Lammens,GK,Man Utd,50,1.98,0,0
734,Dilane Bakwa,MID,Nott'm Forest,60,1.18,1,58
735,Bertrand Traoré,MID,Sunderland,55,1.65,0,0
736,Gianluigi Donnarumma,GK,Man City,55,2.67,1,90
737,Jonah Kusi-Asare,FWD,Fulham,45,0.15,0,0
738,Lukasz Fabianski,GK,West Ham,45,0.0,0,0
739,Divine Mukasa,MID,Man City,45,0.06,0,0
740,Stephen Mfuni,DEF,Man City,40,0.05,0,0
