id,name,position,team,now_cost,expected_points,total_points,minutes
448,Tyrell Malacia,DEF,Man Utd,40,0.02,0,0
449,Bruno Borges Fernandes,MID,Man Utd,90,5.85,2,90
450,Matheus Santos Carneiro da Cunha,MID,Man Utd,80,4.6,2,90
451,Marcus Rashford,MID,Man Utd,70,0.0,0,0
452,Amad Diallo,MID,Man Utd,65,3.05,1,51
453,Alejandro Garnacho Ferreyra,MID,Man Utd,65,0.0,0,0
454,Antony dos Santos,MID,Man Utd,60,0.0,0,0
455,Mason Mount,MID,Man Utd,60,2.74,3,68
456,Jadon Sancho,MID,Man Utd,60,0.0,0,0
457,Carlos Henrique Casimiro,MID,Man Utd,55,1.66,0,52
458,Kobbie Mainoo,MID,Man Utd,50,1.32,0,0
459,Manuel Ugarte Ribeiro,MID,Man Utd,50,1.35,1,21
460,Toby Collyer,MID,Man Utd,45,0.0,0,0
461,Jayce Fitzgerald,MID,Man Utd,45,0.01,0,0
462,Jack Fletcher,MID,Man Utd,45,0.01,0,0
463,Sékou Koné,MID,Man Utd,45,0.01,0,0
464,Jack Moorhouse,MID,Man Utd,45,0.0,0,0
465,Rasmus Højlund,FWD,Man Utd,64,0.68,0,0
466,Joshua Zirkzee,FWD,Man Utd,60,0.75,0,0
467,Chido Obi,FWD,Man Utd,45,0.66,0,0
468,Ethan Wheatley,FWD,Man Utd,45,0.0,0,0
469,Nick Pope,GK,Newcastle,50,2.72,4,90
470,Martin Dúbravka,GK,Burnley,40,3.71,6,90
471,Mark Gillespie,GK,Newcastle,40,0.0,0,0
472,Odysseas Vlachodimos,GK,Newcastle,40,0.0,0,0
473,Lewis Hall,DEF,Newcastle,55,1.59,1,14
474,Fabian Schär,DEF,Newcastle,55,3.16,1,80
475,Sven Botman,DEF,Newcastle,50,0.86,0,0
476,Dan Burn,DEF,Newcastle,50,3.0,2,90
477,Tino Livramento,DEF,Newcastle,50,2.4,4,90
478,Kieran Trippier,DEF,Newcastle,50,2.37,1,75
479,Emil Krafth,DEF,Newcastle,45,0.49,0,0
480,Jamaal Lascelles,DEF,Newcastle,45,0.2,0,0
481,Alex Murphy,DEF,Newcastle,40,0.03,0,0
482,Harrison Ashby,DEF,Newcastle,40,0.04,0,0
483,Miodrag Pivaš,DEF,Newcastle,40,0.01,0,0
484,Matt Targett,DEF,Newcastle,40,0.13,0,0
485,Anthony Gordon,MID,Newcastle,75,4.12,-2,47
486,Anthony Elanga,MID,Newcastle,70,3.6,2,90
487,Harvey Barnes,MID,Newcastle,65,3.44,2,75
488,Bruno Guimarães Rodriguez Moura,MID,Newcastle,65,3.48,6,90
489,Jacob Murphy,MID,Newcastle,64,1.43,0,0
490,Joelinton Cássio Apolinário de Lira,MID,Newcastle,60,3.41,2,75
491,Sandro Tonali,MID,Newcastle,55,3.31,2,65
492,Antoñito Cordero Campillo,MID,Newcastle,50,0.0,0,0
493,Sean Longstaff,MID,Leeds,50,1.37,1,32
494,Joe Willock,MID,Newcastle,50,0.73,0,0
495,Isaac Hayden,MID,Newcastle,45,0.0,0,0
496,Garang Kuol,MID,Newcastle,45,0.01,0,0
497,Lewis Miley,MID,Newcastle,45,0.88,1,24
498,Joe White,MID,Newcastle,45,0.0,0,0
499,Alexander Isak,FWD,Newcastle,104,0.0,0,0
500,William Osula,FWD,Newcastle,55,1.08,5,14
501,Sean Neave,FWD,Newcastle,45,0.02,0,0
502,Matz Sels,GK,Nott'm Forest,50,3.57,2,90
503,Carlos Miguel dos Santos Pereira,GK,Nott'm Forest,40,0.0,0,0
504,Matt Turner,GK,Nott'm Forest,40,0.0,0,0
505,Nikola Milenković,DEF,Nott'm Forest,55,3.7,2,90
506,Murillo Costa dos Santos,DEF,Nott'm Forest,55,3.93,1,90
507,Ola Aina,DEF,Nott'm Forest,50,3.31,1,90
508,Neco Williams,DEF,Nott'm Forest,50,3.16,2,90
509,David Mota Veiga Teixeira do Carmo,DEF,Nott'm Forest,45,0.01,0,0
510,Jair Paula da Cunha Filho,DEF,Nott'm Forest,45,0.59,0,0
511,Felipe Rodrigues da Silva,DEF,Nott'm Forest,45,0.71,0,0
512,Omar Richards,DEF,Nott'm Forest,45,0.31,0,0
513,Zach Abbott,DEF,Nott'm Forest,40,0.01,0,0
514,Willy Boly,DEF,Nott'm Forest,40,0.5,0,0
515,Morgan Gibbs-White,MID,Nott'm Forest,75,3.43,2,81
516,Callum Hudson-Odoi,MID,Nott'm Forest,60,2.98,10,71
517,Elliot Anderson,MID,Nott'm Forest,55,3.68,2,90
518,João Pedro Ferreira da Silva,MID,Nott'm Forest,55,1.16,0,0
519,Nicolás Domínguez,MID,Nott'm Forest,50,0.0,0,0
520,Lewis O'Brien,MID,Nott'm Forest,50,0.0,0,0
521,Ibrahim Sangaré,MID,Nott'm Forest,50,2.35,2,87
522,Ryan Yates,MID,Nott'm Forest,50,1.54,1,2
523,Eric da Silva Moreira,MID,Nott'm Forest,45,0.49,0,0
524,Marko Stamenić,MID,Nott'm Forest,45,0.0,0,0
525,Chris Wood,FWD,Nott'm Forest,76,4.0,2,87
526,Igor Jesus Maciel da Cruz,FWD,Nott'm Forest,60,1.77,1,2
527,Taiwo Awoniyi,FWD,Nott'm Forest,55,0.77,0,0
528,Anthony Patterson,GK,Sunderland,45,0.03,0,0
529,Simon Moore,GK,Sunderland,40,0.03,0,0
530,Blondy Nna Noukeu,GK,Sunderland,40,0.0,0,0
531,Daniel Ballard,DEF,Sunderland,46,3.79,1,8
532,Trai Hume,DEF,Sunderland,45,3.35,1,90
533,Aji Alese,DEF,Sunderland,40,0.24,0,0
534,Joe Anderson,DEF,Sunderland,40,0.02,0,0
535,Dennis Cirkin,DEF,Sunderland,40,0.0,0,0
536,Leo Fuhr Hjelde,DEF,Sunderland,40,0.0,0,0
537,Niall Huggins,DEF,Sunderland,40,0.17,0,0
538,Zak Johnson,DEF,Sunderland,40,0.31,0,0
539,Luke O'Nien,DEF,Sunderland,40,0.0,0,0
540,Timothée Pembélé,DEF,Sunderland,40,0.05,0,0
541,Reinildo Mandava,DEF,Sunderland,40,2.89,3,90
542,Jenson Seelt,DEF,Sunderland,40,0.41,1,81
543,Simon Adingra,MID,Sunderland,55,3.48,1,62
544,Habib Diarra,MID,Sunderland,55,2.65,2,79
545,Patrick Roberts,MID,Sunderland,54,1.42,1,27
546,Milan Aleksić,MID,Sunderland,50,0.09,0,0
547,Enzo Le Fée,MID,Sunderland,50,1.58,1,27
548,Romaine Mundle,MID,Sunderland,50,0.0,0,0
549,Dan Neil,MID,Sunderland,50,0.69,0,0
550,Ian Poveda-Ocampo,MID,Sunderland,50,0.3,0,0
551,Chris Rigg,MID,Sunderland,50,0.55,0,0
552,Noah Sadiki,MID,Sunderland,50,2.7,2,90
553,Chemsdine Talbi,MID,Sunderland,50,3.04,2,62
554,Abdoullah Ba,MID,Sunderland,45,0.09,0,0
555,Alan Browne,MID,Sunderland,45,0.39,0,0
556,Pierre Ekwah Elimby,MID,Sunderland,45,0.0,0,0
557,Harrison Jones,MID,Sunderland,45,0.16,0,0
558,Jay Matete,MID,Sunderland,45,0.05,0,0
559,Nectarios Triantis,MID,Sunderland,45,0.48,0,0
560,Wilson Isidor,FWD,Sunderland,55,1.54,1,27
561,Eliezer Mayenda Dossou,FWD,Sunderland,55,3.13,2,62
562,Ahmed Abdullahi,FWD,Sunderland,45,0.03,0,0
563,Luís Hemir Silva Semedo,FWD,Sunderland,45,0.02,0,0
564,Nazarii Rusyn,FWD,Sunderland,45,0.11,0,0
565,Guglielmo Vicario,GK,Spurs,50,2.62,9,90
566,Brandon Austin,GK,Spurs,40,0.0,0,0
567,Antonín Kinský,GK,Spurs,40,0.02,0,0
568,Pedro Porro Sauceda,DEF,Spurs,55,2.5,5,90
569,Cristian Romero,DEF,Spurs,50,2.31,7,90
570,Kevin Danso,DEF,Spurs,45,1.0,1,1
571,Ben Davies,DEF,Spurs,45,0.39,0,0
572,Radu Drăgușin,DEF,Spurs,45,0.0,0,0
573,Djed Spence,DEF,Spurs,45,2.04,6,90
574,Destiny Udogie,DEF,Spurs,45,0.0,0,0
575,Micky van de Ven,DEF,Spurs,45,2.0,6,90
576,Ashley Phillips,DEF,Spurs,40,0.0,0,0
577,Takai Kōta,DEF,Spurs,40,0.0,0,0
578,Luka Vušković,DEF,Spurs,40,0.11,0,0
579,Son Heung-min,MID,Spurs,85,0.0,0,0
580,Brennan Johnson,MID,Spurs,70,2.6,9,77
581,James Maddison,MID,Spurs,70,0.0,0,0
582,Mohammed Kudus,MID,Spurs,65,3.15,3,85
583,Dejan Kulusevski,MID,Spurs,65,0.0,0,0
584,Mathys Tel,MID,Spurs,64,2.37,0,0
585,Rodrigo Bentancur,MID,Spurs,55,2.14,3,90
586,Lucas Bergvall,MID,Spurs,55,1.7,1,4
587,Yves Bissouma,MID,Spurs,54,0.0,0,0
588,Wilson Odobert,MID,Spurs,55,1.68,1,12
589,Manor Solomon,MID,Spurs,55,0.0,0,0
590,Bryan Gil Salvatierra,MID,Spurs,50,0.0,0,0
591,Archie Gray,MID,Spurs,50,1.23,0,0
592,Mikey Moore,MID,Spurs,50,0.0,0,0
593,Pape Matar Sarr,MID,Spurs,50,1.5,3,90
594,Yang Min-hyeok,MID,Spurs,45,0.0,0,0
595,Callum Olusesi,MID,Spurs,45,0.01,0,0
596,Dominic Solanke-Mitchell,FWD,Spurs,74,1.67,1,12
597,Richarlison de Andrade,FWD,Spurs,66,3.09,4,77
598,Will Lankshear,FWD,Spurs,45,0.0,0,0
599,Dane Scarlett,FWD,Spurs,45,0.03,0,0
600,Alphonse Areola,GK,West Ham,45,0.03,0,0
601,Wes Foderingham,GK,West Ham,40,0.0,0,0
602,Krisztián Hegyi,GK,West Ham,40,0.0,0,0
603,El Hadji Malick Diouf,DEF,West Ham,45,2.6,3,90
604,Emerson Palmieri dos Santos,DEF,West Ham,45,0.53,0,0
605,Maximilian Kilman,DEF,West Ham,45,2.68,0,90
606,Konstantinos Mavropanos,DEF,West Ham,45,1.26,0,0
607,Nayef Aguerd,DEF,West Ham,45,2.67,2,90
608,Ollie Scarles,DEF,West Ham,45,0.65,0,0
609,Jean-Clair Todibo,DEF,West Ham,45,2.43,0,45
610,Aaron Wan-Bissaka,DEF,West Ham,45,2.59,0,90
611,Kaelan Casey,DEF,West Ham,40,0.0,0,0
612,Lucas Tolentino Coelho de Lima,MID,West Ham,59,3.57,9,90
613,Tomáš Souček,MID,West Ham,59,2.23,2,69
614,James Ward-Prowse,MID,West Ham,60,2.63,2,90
615,Crysencio Summerville,MID,West Ham,55,0.69,0,0
616,Edson Álvarez Velázquez,MID,West Ham,50,0.8,0,0
617,Maxwel Cornet,MID,West Ham,50,0.66,0,0
618,Guido Rodríguez,MID,West Ham,50,1.06,0,0
619,Luis Guilherme Lira dos Santos,MID,West Ham,50,0.7,0,0
620,George Earthy,MID,West Ham,45,0.06,0,0
621,Andy Irving,MID,West Ham,45,0.62,0,0
622,Lewis Orford,MID,West Ham,45,0.07,0,0
623,Freddie Potts,MID,West Ham,45,0.34,1,45
624,Jarrod Bowen,FWD,West Ham,79,3.98,2,90
625,Niclas Füllkrug,FWD,West Ham,60,3.12,1,45
626,Callum Marshall,FWD,West Ham,45,0.05,0,0
627,Sam Johnstone,GK,Wolves,45,0.05,0,0
628,José Malheiro de Sá,GK,Wolves,45,2.84,3,90
629,Daniel Bentley,GK,Wolves,40,0.0,0,0
630,Tom King,GK,Everton,40,0.0,0,0
631,Emmanuel Agbadou,DEF,Wolves,45,3.21,4,90
632,Matt Doherty,DEF,Wolves,45,2.55,1,90
633,Hugo Bueno López,DEF,Wolves,45,0.4,0,45
634,Yerson Mosquera Valdelamar,DEF,Wolves,45,0.35,0,0
635,Rodrigo Martins Gomes,DEF,Wolves,45,1.22,0,0
636,Santiago Ignacio Bueno,DEF,Wolves,45,1.07,1,34
637,Toti Gomes,DEF,Wolves,45,2.83,-2,48
638,Ki-Jana Hoever,DEF,Wolves,40,2.12,1,34
639,Bastien Meupiyou Menadjou,DEF,Wolves,40,0.0,0,0
640,Pedro Cardoso de Lima,DEF,Wolves,40,0.22,0,0
641,Alfie Pond,DEF,Wolves,40,0.08,0,0
642,Hwang Hee-chan,MID,Wolves,60,1.23,1,12
643,André Trindade da Costa Neto,MID,Wolves,55,3.14,1,45
644,Jean-Ricner Bellegarde,MID,Wolves,55,1.91,1,45
645,Fer López González,MID,Wolves,55,1.73,0,0
646,João Victor Gomes da Silva,MID,Wolves,55,3.24,1,90
647,Gonçalo Manuel Ganchinho Guedes,MID,Wolves,55,0.0,0,0
648,Marshall Munetsi,MID,Wolves,55,2.93,2,90
649,Boubacar Traoré,MID,Wolves,50,0.0,0,0
650,Tawanda Chirewa,MID,Wolves,45,0.04,0,0
651,Tom Edozie,MID,Wolves,45,0.05,0,0
652,Enso González Medina,MID,Wolves,45,0.23,0,0
653,Joe Hodge,MID,Wolves,45,0.0,0,0
654,Jørgen Strand Larsen,FWD,Wolves,65,4.02,2,77
655,Fábio Soares Silva,FWD,Wolves,50,0.0,0,0
656,Saša Kalajdžić,FWD,Wolves,50,0.28,0,0
657,Leon Chiwome,FWD,Wolves,45,0.0,0,0
658,Nathan Fraser,FWD,Wolves,45,0.02,0,0
659,Kyle Walker-Peters,DEF,West Ham,45,0.73,1,20
660,Anton Stach,MID,Leeds,50,2.89,2,90
661,Hugo Ekitiké,FWD,Liverpool,86,4.57,9,79
662,Cristhian Mosquera,DEF,Arsenal,55,0.32,1,26
663,Jhon Arias,MID,Wolves,55,2.59,1,55
664,Benjamin Lecomte,GK,Fulham,40,0.03,0,0
665,Lucas Estella Perri,GK,Leeds,45,1.7,0,90
666,Viktor Gyökeres,FWD,Arsenal,90,6.44,12,90
667,Adam Aznou,DEF,Everton,45,0.9,0,0
668,Granit Xhaka,MID,Sunderland,50,2.64,4,90
669,Dan Ndoye,MID,Nott'm Forest,60,2.87,7,70
670,Robin Roefs,GK,Sunderland,45,3.5,1,90
671,Callum Wilson,FWD,West Ham,60,1.34,1,45
672,Jorrel Hato,DEF,Chelsea,50,1.02,0,21
673,João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,55,1.65,11,90
674,Aaron Ramsdale,GK,Newcastle,50,0.03,0,0
675,Angus Gunn,GK,Nott'm Forest,40,0.03,0,0
676,Lesley Ugochukwu,MID,Burnley,50,2.23,3,68
677,Evann Guessand,MID,Aston Villa,65,2.15,1,15
678,Arthur Masuaku,DEF,Sunderland,40,0.51,0,0
679,Mads Hermansen,GK,West Ham,45,2.85,0,90
680,Armando Broja,FWD,Burnley,55,1.81,0,0
681,Benjamin Sesko,FWD,Man Utd,75,3.21,1,37
682,David Møller Wolfe,DEF,Wolves,45,2.6,1,45
683,Omar Alderete,DEF,Sunderland,40,3.45,1,90
684,Malick Thiaw,DEF,Newcastle,50,0.96,1,9
685,Bafodé Diakité,DEF,Bournemouth,45,4.05,10,90
686,Rio Ngumoha,MID,Liverpool,45,0.12,6,1
687,Remy Rees-Dottin,MID,Bournemouth,45,0.45,0,0
688,James Wright,GK,Aston Villa,40,0.01,0,0
689,Seung-Soo Park,MID,Newcastle,45,0.31,0,0
690,Rio Cardines,MID,Crystal Palace,45,0.05,0,0
691,Dominic Calvert-Lewin,FWD,Leeds,55,1.71,0,0
692,Giovanni Leoni,DEF,Liverpool,50,0.47,0,0
693,Omari Hutchinson,MID,Nott'm Forest,55,1.75,1,8
694,Nordi Mukiele,DEF,Sunderland,40,1.31,0,0
695,Jackson Tchatchoua,DEF,Wolves,45,1.22,1,55
696,Arnaud Kalimuendo,FWD,Nott'm Forest,60,1.02,1,19
697,Amine Adli,MID,Bournemouth,55,2.14,1,24
698,Noah Okafor,MID,Leeds,55,1.7,1,24
699,Douglas Luiz Soares de Paulo,MID,Nott'm Forest,50,0.65,0,0
